spec,iso,country,income_group,variable,sum_beta,lr_multiplier
ext,PAK,Pakistan,Low income,d_gov,-0.026772703663554765,-0.02332330412314546
ext,PAK,Pakistan,Low income,d_mil,1.5724552987182963,1.3698598995806028
ext,PAK,Pakistan,Low income,d_trade,-0.7019890046053006,-0.6115446258721143
ext,PAK,Pakistan,Low income,d_log_gdp,0.11013970650784984,0.09594928861867094
ext,PHL,Philippines,Lower middle income,dd,0.004644448250465439,0.008701998529111325
ext,PHL,Philippines,Lower middle income,d_inf,-0.016942737706229623,-0.03174449808628055
ext,PHL,Philippines,Lower middle income,d_gov,-0.10931080522214277,-0.20480849714790883
ext,PHL,Philippines,Lower middle income,d_mil,4.096208422749898,7.674797467305376
ext,PHL,Philippines,Lower middle income,d_trade,0.0063328496911411545,0.011865445737687096
ext,PHL,Philippines,Lower middle income,d_log_gdp,0.015747599154801117,0.029505245250257914
ext,POL,Poland,High income,dd,-0.05870646869317505,-0.05493278191358053
ext,POL,Poland,High income,d_inf,0.00429991427072025,0.004023513219898856
ext,POL,Poland,High income,d_gov,0.14830723866350257,0.13877396101419143
ext,POL,Poland,High income,d_mil,1.6768071010632457,1.5690209417170913
ext,POL,Poland,High income,d_trade,0.049428636345321575,0.04625133415593933
ext,POL,Poland,High income,d_log_gdp,-0.03688464767358223,-0.03451368054859178
ext,PRT,Portugal,High income,dd,-0.008355938382556745,-0.006337065361584781
ext,PRT,Portugal,High income,d_inf,-0.1444032986655508,-0.10951410843123571
ext,PRT,Portugal,High income,d_gov,0.009614149711289504,0.007291281041957742
ext,PRT,Portugal,High income,d_mil,-0.038578797947627266,-0.02925779882195374
ext,PRT,Portugal,High income,d_trade,0.039916496109767614,0.030272296571871495
ext,PRT,Portugal,High income,d_log_gdp,0.09269832507039828,0.0703015410102634
ext,PRY,Paraguay,Lower middle income,dd,0.0013269056770438704,8.871603559046999e-4
ext,PRY,Paraguay,Lower middle income,d_inf,0.007721471355615181,0.005162524657529992
ext,PRY,Paraguay,Lower middle income,d_gov,-0.3826927629782919,-0.25586584915541777
ext,PRY,Paraguay,Lower middle income,d_mil,-0.16761456053708107,-0.11206598611603523
ext,PRY,Paraguay,Lower middle income,d_trade,0.03136747884842711,0.020972088808150973
ext,PRY,Paraguay,Lower middle income,d_log_gdp,-0.020533311113313933,-0.013728435947137218
ext,ROU,Romania,Upper middle income,dd,-0.03140118886366674,-0.02970075607243046
ext,ROU,Romania,Upper middle income,d_inf,-0.011537815872180128,-0.010913021679403487
ext,ROU,Romania,Upper middle income,d_gov,0.5522259327155787,0.5223218711770959
ext,ROU,Romania,Upper middle income,d_mil,-0.8344127874615279,-0.789227782798594
ext,ROU,Romania,Upper middle income,d_trade,0.35510482949050887,0.3358752423874963
ext,ROU,Romania,Upper middle income,d_log_gdp,-0.017008875629730913,-0.016087813373507894
ext,RWA,Rwanda,Low income,dd,0.011643254072057727,-0.14006329835205497
ext,RWA,Rwanda,Low income,d_inf,-0.001299932188485082,0.01563762061932295
ext,RWA,Rwanda,Low income,d_gov,0.02287558562726862,-0.2751833769890287
ext,RWA,Rwanda,Low income,d_mil,-0.07176746869556107,0.8633315323764669
ext,RWA,Rwanda,Low income,d_trade,0.05091367926323012,-0.6124694870277223
ext,RWA,Rwanda,Low income,d_log_gdp,0.008106832623111205,-0.09752168159810018
ext,SAU,Saudi Arabia,High income,dd,0,0
ext,SAU,Saudi Arabia,High income,d_inf,0,0
ext,SAU,Saudi Arabia,High income,d_gov,0,0
ext,SAU,Saudi Arabia,High income,d_mil,0,0
ext,SAU,Saudi Arabia,High income,d_trade,0,0
ext,SAU,Saudi Arabia,High income,d_log_gdp,0,0
ext,SEN,Senegal,Low income,dd,-0.01621673402215411,-0.02345229722407313
ext,SEN,Senegal,Low income,d_inf,-0.10366306436611467,-0.14991532779356834
ext,SEN,Senegal,Low income,d_gov,0.10284885488790613,0.14873783529356693
ext,SEN,Senegal,Low income,d_mil,3.9453326039922487,5.705656437988616
ext,SEN,Senegal,Low income,d_trade,-0.19809437939767371,-0.28647989525547163
ext,SEN,Senegal,Low income,d_log_gdp,0.20284139330760442,0.2933449262161087
ext,SGP,Singapore,High income,dd,-0.48680876479614904,-1.3406612234573412
ext,SGP,Singapore,High income,d_inf,-1.2411444904948463,-3.4180861386317463
ext,SGP,Singapore,High income,d_gov,0.2178357253766226,0.5999150615507786
ext,SGP,Singapore,High income,d_mil,-1.5456126649885005,-4.256585165023382
ext,SGP,Singapore,High income,d_trade,-0.03714184114819227,-0.102287858798198
ext,SGP,Singapore,High income,d_log_gdp,0.004840325708951293,0.013330156431369982
ext,SLE,Sierra Leone,Low income,dd,9.593762506565287e-4,0.01599335326477762
ext,SLE,Sierra Leone,Low income,d_inf,-7.957681406142833e-5,-0.0013265912076716525
ext,SLE,Sierra Leone,Low income,d_gov,0.02808148659033312,0.468134514411806
ext,SLE,Sierra Leone,Low income,d_mil,0.029723547556572232,0.49550861409104274
ext,SLE,Sierra Leone,Low income,d_trade,0.030573455551610014,0.5096770686446093
ext,SLE,Sierra Leone,Low income,d_log_gdp,0.0037302692287975634,0.06218573110191365
ext,SLV,El Salvador,Lower middle income,dd,-0.0029358309470889454,-0.0021816369562557454
ext,SLV,El Salvador,Lower middle income,d_inf,-0.5062069416926416,-0.3761659957310907
ext,SLV,El Salvador,Lower middle income,d_gov,-2.389772000009781,-1.7758566505391462
ext,SLV,El Salvador,Lower middle income,d_mil,3.2798070245744197,2.437248037491298
ext,SLV,El Salvador,Lower middle income,d_trade,0.06430634071222657,0.04778650131693585
ext,SLV,El Salvador,Lower middle income,d_log_gdp,-0.013097038013395595,-0.00973250253930391
ext,SWE,Sweden,High income,dd,0.08879607838852009,0.06213025906181469
ext,SWE,Sweden,High income,d_inf,0.36210161025471166,0.25336104093910133
ext,SWE,Sweden,High income,d_gov,-0.3461625572242807,-0.2422085496134404
ext,SWE,Sweden,High income,d_mil,-6.409566044676119,-4.484747593098916
ext,SWE,Sweden,High income,d_trade,0.055521148465070565,0.03884792436948747
ext,SWE,Sweden,High income,d_log_gdp,-0.019747572341471925,-0.013817296976216446
ext,SWZ,Swaziland,Lower middle income,dd,0.005468883046838906,0.04061543165185597
ext,SWZ,Swaziland,Lower middle income,d_inf,-0.006909617946508488,-0.05131525268383007
ext,SWZ,Swaziland,Lower middle income,d_gov,-0.01337728799355676,-0.0993483169298249
ext,SWZ,Swaziland,Lower middle income,d_mil,0.43429028316227697,3.225318069845756
ext,SWZ,Swaziland,Lower middle income,d_trade,0.002539121971151554,0.018857147609810557
ext,SWZ,Swaziland,Lower middle income,d_log_gdp,-0.002823934451288641,-0.020972347682938798
ext,SYC,Seychelles,Upper middle income,dd,0.002287346139939544,0.009800112310298347
ext,SYC,Seychelles,Upper middle income,d_inf,0.015495602835635062,0.06639075977762372
ext,SYC,Seychelles,Upper middle income,d_gov,-0.0466519810361002,-0.19987995942921633
ext,SYC,Seychelles,Upper middle income,d_mil,-0.9907129113773784,-4.24469984198263
ext,SYC,Seychelles,Upper middle income,d_trade,0.003954808326829591,0.01694433784720378
ext,SYC,Seychelles,Upper middle income,d_log_gdp,1.0351895252851745e-4,4.4352594620887943e-4
ext,THA,Thailand,Lower middle income,dd,0.030682666340742466,0.01475033258315382
ext,THA,Thailand,Lower middle income,d_inf,-0.3356586178232432,-0.16136395032657883
ext,THA,Thailand,Lower middle income,d_gov,0.6237676778134582,0.29986900747777073
ext,THA,Thailand,Lower middle income,d_mil,-2.3560455462873167,-1.1326413096846688
ext,THA,Thailand,Lower middle income,d_trade,0.0376655388950661,0.018107266801914355
ext,THA,Thailand,Lower middle income,d_log_gdp,0.17268777506991678,0.08301762588161345
ext,TUN,Tunisia,Lower middle income,dd,-0.00170171386677994,-0.005374513239512178
ext,TUN,Tunisia,Lower middle income,d_inf,0.03357852212458273,0.10605085569603578
ext,TUN,Tunisia,Lower middle income,d_gov,-0.11079672425166741,-0.3499286648653559
ext,TUN,Tunisia,Lower middle income,d_mil,0.1732725578066603,0.5472457351118605
ext,TUN,Tunisia,Lower middle income,d_trade,0.010411829778121478,0.03288362284779889
ext,TUN,Tunisia,Lower middle income,d_log_gdp,-0.03757393772156789,-0.11866955408155412
ext,TUR,Turkey,Upper middle income,dd,0.001028370899447821,0.001545580275484058
ext,TUR,Turkey,Upper middle income,d_inf,0.003468935594732723,0.005213603802890863
ext,TUR,Turkey,Upper middle income,d_gov,-0.12284049580461559,-0.1846219563858141
ext,TUR,Turkey,Upper middle income,d_mil,0.44524580107526734,0.669177947619422
ext,TUR,Turkey,Upper middle income,d_trade,-0.11127112826915815,-0.1672338853384615
ext,TUR,Turkey,Upper middle income,d_log_gdp,-0.0027365315914858776,-0.004112844162850774
ext,TZA,Tanzania,Low income,dd,0.017342375599488622,0.4775232811436275
ext,TZA,Tanzania,Low income,d_inf,-0.02327211970769662,-0.6407991164897996
ext,TZA,Tanzania,Low income,d_gov,-0.03528167962790552,-0.9714830199313939
ext,TZA,Tanzania,Low income,d_mil,-1.0529809366434506,-28.99388892618019
ext,TZA,Tanzania,Low income,d_trade,0.038661438485764005,1.0645448689278145
ext,TZA,Tanzania,Low income,d_log_gdp,0.014060335479605078,0.38715212305741764
ext,UGA,Uganda,Low income,dd,-0.0027523496210527143,-0.0069954146778282945
ext,UGA,Uganda,Low income,d_inf,0.008577946979615302,0.02180184368578969
ext,UGA,Uganda,Low income,d_gov,-0.08671074753615028,-0.22038538687096243
ext,UGA,Uganda,Low income,d_mil,-0.2135640269097016,-0.542797658071082
ext,UGA,Uganda,Low income,d_trade,-0.040262352850567576,-0.10233142328300449
ext,UGA,Uganda,Low income,d_log_gdp,-0.018735597667506505,-0.0476186869279462
ext,URY,Uruguay,Upper middle income,dd,-0.003137893547358905,-0.0027636443190806556
ext,URY,Uruguay,Upper middle income,d_inf,-0.02438142457455139,-0.021473509059370743
ext,URY,Uruguay,Upper middle income,d_gov,0.4179270811653912,0.368081895137849
ext,URY,Uruguay,Upper middle income,d_mil,-0.3165185883041525,-0.2787681561684759
ext,URY,Uruguay,Upper middle income,d_trade,0.04128900832053179,0.036364564815002685
ext,URY,Uruguay,Upper middle income,d_log_gdp,-0.1541848264177723,-0.13579556259216072
ext,USA,United States,High income,dd,0.046246314580275436,0.034171118692843026
ext,USA,United States,High income,d_inf,-0.05342704160624349,-0.03947691392717105
ext,USA,United States,High income,d_gov,-0.2522635134260572,-0.186395965546452
ext,USA,United States,High income,d_mil,-0.10695523271176341,-0.07902856660005333
ext,USA,United States,High income,d_trade,0.27966302623399947,0.2066412978023027
ext,USA,United States,High income,d_log_gdp,0.21774606978342706,0.16089123777753042
ext,VEN,Venezuela,Upper middle income,dd,-0.004346108317485225,-0.004377888454944544
ext,VEN,Venezuela,Upper middle income,d_inf,-7.838757835693954e-5,-7.896077346237771e-5
ext,VEN,Venezuela,Upper middle income,d_gov,0.05012738467792644,0.050493932186448376
ext,VEN,Venezuela,Upper middle income,d_mil,0.8142018838982377,0.8201555891213267
ext,VEN,Venezuela,Upper middle income,d_trade,-0.014885201236231318,-0.01499404660013858
ext,VEN,Venezuela,Upper middle income,d_log_gdp,-0.010083448988480957,-0.010157182400423018
ext,ZAF,South Africa,Upper middle income,dd,0.043956145097058155,0.05160102790364748
ext,ZAF,South Africa,Upper middle income,d_inf,-0.8330427533572913,-0.9779261185439534
ext,ZAF,South Africa,Upper middle income,d_gov,-0.34887367970438804,-0.4095500285915457
ext,ZAF,South Africa,Upper middle income,d_mil,7.2717854213489606,8.536499313300284
ext,ZAF,South Africa,Upper middle income,d_trade,-0.20701753586337177,-0.24302216723151918
ext,ZAF,South Africa,Upper middle income,d_log_gdp,0.3459064398671033,0.40606672437316027
cs_base,ABW,Aruba,High income,dd,-0.005225872239423949,-0.014993213210890791
cs_base,ABW,Aruba,High income,dy_bar,0.24920867672923136,0.7149885517708703
cs_base,ABW,Aruba,High income,dd_bar,-0.008538570181011715,-0.024497461356647095
cs_base,AGO,Angola,Lower middle income,dd,0.0010636003073326618,0.0032621418241419098
cs_base,AGO,Angola,Lower middle income,dy_bar,-0.4123953102570008,-1.2648473119033945
cs_base,AGO,Angola,Lower middle income,dd_bar,0.03693161006848175,0.11327201487881249
cs_base,ALB,Albania,Lower middle income,dd,0.011846597208962441,0.01037104520617923
cs_base,ALB,Albania,Lower middle income,dy_bar,0.914119653852931,0.8002615507846726
cs_base,ALB,Albania,Lower middle income,dd_bar,0.02972663333652244,0.026024034811224093
cs_base,ARE,United Arab Emirates,High income,dd,-0.005782485393737556,-0.01904288284387407
cs_base,ARE,United Arab Emirates,High income,dy_bar,0.4003677153378731,1.3184910948336535
cs_base,ARE,United Arab Emirates,High income,dd_bar,-0.00860093273215356,-0.0283245945668662
cs_base,ARG,Argentina,Upper middle income,dd,0.030553553327709756,0.025387147209012573
cs_base,ARG,Argentina,Upper middle income,dy_bar,1.9420070871797206,1.6136263849371681
cs_base,ARG,Argentina,Upper middle income,dd_bar,0.0575826833635646,0.04784582806330999
cs_base,ARM,Armenia,Lower middle income,dd,0.011829473066863992,0.013083285665331571
cs_base,ARM,Armenia,Lower middle income,dy_bar,8.90190258742065,9.84542032074248
cs_base,ARM,Armenia,Lower middle income,dd_bar,0.14217045554659005,0.15723918323096234
cs_base,ATG,Antigua and Barbuda,Upper middle income,dd,0.0016864916412664187,0.0053448256875832925
cs_base,ATG,Antigua and Barbuda,Upper middle income,dy_bar,0.29004998803299653,0.9192257991613061
cs_base,ATG,Antigua and Barbuda,Upper middle income,dd_bar,-0.009803654109021287,-0.031069719547931588
cs_base,AUS,Australia,High income,dd,0.0037816128803715224,0.0027524474109710466
cs_base,AUS,Australia,High income,dy_bar,1.7368615966869865,1.264174931767861
cs_base,AUS,Australia,High income,dd_bar,-0.005747245835410947,-0.004183133604711242
cs_base,AUT,Austria,High income,dd,0.001526983257017634,9.674349212322108e-4
cs_base,AUT,Austria,High income,dy_bar,0.35650378771200913,0.22586640174285122
cs_base,AUT,Austria,High income,dd_bar,-0.022250589972942006,-0.014097075170218965
cs_base,AZE,Azerbaijan,Upper middle income,dd,0.027669363281761575,0.02934107374410863
cs_base,AZE,Azerbaijan,Upper middle income,dy_bar,6.264374919735362,6.642852045744579
cs_base,AZE,Azerbaijan,Upper middle income,dd_bar,-0.10807328017471758,-0.1146027847147562
cs_base,BDI,Burundi,Low income,dd,0.002594620795253954,0.01000799223434021
cs_base,BDI,Burundi,Low income,dy_bar,0.8821172219780591,3.402509655161418
cs_base,BDI,Burundi,Low income,dd_bar,-0.01825628358557487,-0.0704182841232732
cs_base,BEL,Belgium,High income,dd,-0.03775441394028049,-0.03573929191828609
cs_base,BEL,Belgium,High income,dy_bar,0.013133650108067938,0.012432648429064252
cs_base,BEL,Belgium,High income,dd_bar,-0.015495596007142946,-0.014668526705860335
cs_base,BEN,Benin,Low income,dd,-0.0028897572897170726,-0.01023900593438854
cs_base,BEN,Benin,Low income,dy_bar,0.3401073498962314,1.2050704695194732
cs_base,BEN,Benin,Low income,dd_bar,-0.030398149822097615,-0.10770691280213456
cs_base,BFA,Burkina Faso,Low income,dd,0.002939207362379199,0.007842339196121251
cs_base,BFA,Burkina Faso,Low income,dy_bar,0.693296881149004,1.8498420271995744
cs_base,BFA,Burkina Faso,Low income,dd_bar,0.001201137867433868,0.0032048540359184215
cs_base,BGD,Bangladesh,Low income,dd,0.028936205841381495,0.029485722461269893
cs_base,BGD,Bangladesh,Low income,dy_bar,3.0903754385032514,3.149063598051931
cs_base,BGD,Bangladesh,Low income,dd_bar,0.03493245300026185,0.0355958420984159
cs_base,BGR,Bulgaria,Lower middle income,dd,0.019118564130125394,0.026096488041637868
cs_base,BGR,Bulgaria,Lower middle income,dy_bar,0.5435167004136766,0.7418902892621652
cs_base,BGR,Bulgaria,Lower middle income,dd_bar,0.06926743018510018,0.09454876690515339
cs_base,BHR,Bahrain,High income,dd,0.011569279273386966,0.022272353514860694
cs_base,BHR,Bahrain,High income,dy_bar,1.224594987796172,2.357503163007152
cs_base,BHR,Bahrain,High income,dd_bar,0.08167453469450464,0.15723400454704523
cs_base,BHS,Bahamas,High income,dd,-0.017643764184811204,-0.022057945300335502
cs_base,BHS,Bahamas,High income,dy_bar,0.7283881072883209,0.9106188940006292
cs_base,BHS,Bahamas,High income,dd_bar,-0.0064700812779963585,-0.00808878975165784
cs_base,BLR,Belarus,Upper middle income,dd,0.006748205243532803,0.006475726491582001
cs_base,BLR,Belarus,Upper middle income,dy_bar,5.23846440918307,5.026945910139072
cs_base,BLR,Belarus,Upper middle income,dd_bar,0.004633986540162114,0.004446875623488341
cs_base,BLZ,Belize,Lower middle income,dd,-0.0068650053155499555,-0.00946757014254746
cs_base,BLZ,Belize,Lower middle income,dy_bar,0.5769992325786162,0.7957431138851901
cs_base,BLZ,Belize,Lower middle income,dd_bar,-0.011321749718717489,-0.015613893168520854
cs_base,BOL,Bolivia,Lower middle income,dd,0.0018333987658285963,0.002382665265738039
cs_base,BOL,Bolivia,Lower middle income,dy_bar,0.6704426554344032,0.8713000453290766
cs_base,BOL,Bolivia,Lower middle income,dd_bar,-0.013460526152909833,-0.01749315463763933
cs_base,BRA,Brazil,Upper middle income,dd,0.002930817782159624,0.0027006420975518707
cs_base,BRA,Brazil,Upper middle income,dy_bar,0.4076710127601887,0.3756540258877848
cs_base,BRA,Brazil,Upper middle income,dd_bar,0.022038279719237743,0.020307474019603006
cs_base,BRB,Barbados,High income,dd,-0.00414172131574566,-0.014307610434115728
cs_base,BRB,Barbados,High income,dy_bar,0.296114164680071,1.0229288233757683
cs_base,BRB,Barbados,High income,dd_bar,-0.0073661592508931445,-0.025446457866869405
cs_base,BTN,Bhutan,Low income,dd,-0.028227471313644836,-0.07764495634166155
cs_base,BTN,Bhutan,Low income,dy_bar,0.049050262288431325,0.13492195002572938
cs_base,BTN,Bhutan,Low income,dd_bar,0.01902008891100621,0.05231832340560109
cs_base,BWA,Botswana,Upper middle income,dd,-0.0031900198683409197,-0.012759645895645376
cs_base,BWA,Botswana,Upper middle income,dy_bar,0.026051920462571935,0.10420414095314673
cs_base,BWA,Botswana,Upper middle income,dd_bar,0.006265482369641875,0.02506107789341693
cs_base,CAF,Central African Republic,Low income,dd,0.0026071597018197394,0.013482023137340617
cs_base,CAF,Central African Republic,Low income,dy_bar,0.5454380377233845,2.8205438429566394
cs_base,CAF,Central African Republic,Low income,dd_bar,-0.018628475470106244,-0.09633070698586578
cs_base,CAN,Canada,High income,dd,-0.07035519512905329,-0.05465904458354324
cs_base,CAN,Canada,High income,dy_bar,2.2811698007185273,1.77224384939012
cs_base,CAN,Canada,High income,dd_bar,-0.009135764856313943,-0.007097587856448471
cs_base,CHE,Switzerland,High income,dd,0.10425174711610294,0.11815897363597598
cs_base,CHE,Switzerland,High income,dy_bar,-3.1527653320122053,-3.573345541449519
cs_base,CHE,Switzerland,High income,dd_bar,-0.04560063988179336,-0.05168378424944588
cs_base,CHL,Chile,Upper middle income,dd,-0.00681191665164696,-0.014494575447634326
cs_base,CHL,Chile,Upper middle income,dy_bar,-0.38774879085340863,-0.8250620774103086
cs_base,CHL,Chile,Upper middle income,dd_bar,0.016721673213683688,0.035580816149273345
